Plan_mes;mes;nro_cliente
96262;3;2345
96770;3;2346
96970;3;2347
93561;3;2348
96409;3;2349
96895;3;2350
97120;3;2352
94468;3;2351
96890;3;2354
96922;3;2353
93720;3;2355
96018;3;2356
96890;3;2357
96890;3;2359
96208;3;2358
96208;3;2361
96121;3;2360
97017;3;2363
94562;3;2362
96874;3;2366
96119;3;2364
97002;3;2365
95982;3;2367
96133;3;2368
96133;3;2369
95982;3;2371
96234;3;2370
96874;3;2372
94497;3;2373
96895;3;2374
96022;3;2375
96308;3;2376
96910;3;2377
96022;3;2379
96767;3;2378
96385;3;2380
96874;3;2381
96078;3;2383
97240;3;2382
96078;3;2384
96922;3;2386
96262;3;2385
97120;3;2387
95645;3;2389
94410;3;2388
96262;3;2390
96874;3;2391
96776;3;2392
96385;3;2393
96133;3;2395
94497;3;2394
95729;3;2398
97017;3;2396
96741;3;2397
96385;3;2399
96332;3;2402
96807;3;2401
96133;3;2403
96874;3;2400
94497;3;2404
96234;3;2407
95611;3;2405
96770;3;2406
96916;3;2408
95982;3;2409
96970;3;2410
96922;3;2411
96715;3;2413
96327;3;2412
96737;3;2414
96722;3;2415
96022;3;2418
96133;3;2417
96890;3;2416
94562;3;2419
96874;3;2421
96327;3;2422
97117;3;2420
97120;3;2423
96874;3;2424
96910;3;2428
96078;3;2427
93618;3;2425
95350;3;2426
97002;3;2429
95645;3;2430
96022;3;2432
96890;3;2431
96865;3;2433
95670;3;2434
96806;3;2435
96810;3;2436
96133;3;2437
97034;3;2438
96078;3;2439
96133;3;2440
96895;3;2441
96890;3;2444
96910;3;2443
96054;3;2442
96807;3;2445
96810;3;2446
96409;3;2447
96916;3;2450
96038;3;2448
97120;3;2449
95611;3;2451
94410;3;2453
96910;3;2455
96119;3;2456
96890;3;2452
96038;3;2454
96910;3;2457
96916;3;2458
96409;3;2459
96715;3;2460
96776;3;2461
96910;3;2462
96810;3;2465
95645;3;2468
96327;3;2463
96874;3;2467
96865;3;2470
96890;3;2464
96385;3;2466
94410;3;2471
93720;3;2473
97017;3;2472
95570;3;2474
96133;3;2469
96385;3;2475
96806;3;2476
96865;3;2477
96722;3;2478
95729;3;2479
97017;3;2481
97120;3;2480
96890;3;2482
96922;3;2483
94459;3;2484
97002;3;2485
96038;3;2487
96890;3;2489
95729;3;2488
96411;3;2486
96890;3;2490
96865;3;2491
97034;3;2492
96910;3;2493
96385;3;2494
96410;3;2498
96385;3;2497
96922;3;2495
93561;3;2496
96133;3;2499
96970;3;2500
93521;3;2503
96409;3;2505
94485;3;2501
96890;3;2504
96890;3;2506
96890;3;2507
96874;3;2502
95982;3;2510
95645;3;2508
96922;3;2509
96722;3;2512
96133;3;2513
96715;3;2511
96262;3;2514
95982;3;2515
96400;3;2516
96844;3;2517
95712;3;2518
96890;3;2520
96332;3;2519
97120;3;2521
95982;3;2522
96890;3;2523
97120;3;2524
96810;3;2526
93720;3;2525
96916;3;2527
96018;3;2528
95400;3;2529
96890;3;2530
96807;3;2531
96741;3;2532
96770;3;2533
96890;3;2535
96895;3;2537
96874;3;2534
96400;3;2536
96776;3;2538
94455;3;2540
96410;3;2539
96890;3;2542
96895;3;2541
96890;3;2545
96078;3;2544
96022;3;2543
96308;3;2547
94459;3;2546
96895;3;2548
96234;3;2549
96133;3;2551
96874;3;2554
96234;3;2550
96133;3;2555
96327;3;2553
96890;3;2556
96308;3;2552
96133;3;2561
96865;3;2557
96133;3;2558
96133;3;2559
97017;3;2560
96874;3;2563
96385;3;2562
96890;3;2566
97120;3;2565
96737;3;2564
96007;3;2568
96807;3;2567
96022;3;2569
95645;3;2570
96878;3;2572
97220;3;2571
93720;3;2574
95471;3;2573
97017;3;2576
95982;3;2575
96133;3;2577
96806;3;2578
95645;3;2581
96865;3;2580
96737;3;2579
97017;3;2582
97120;3;2583
96890;3;2584
96121;3;2585
96793;3;2586
97120;3;2587
96767;3;2588
96793;3;2589
96806;3;2590
96133;3;2591
95570;3;2593
97034;3;2592
96262;3;2594
94468;3;2595
96722;3;2596
97120;3;2597
97017;3;2598
96054;3;2599
96092;3;2600
96890;3;2601
96018;3;2602
96262;3;2605
95744;3;2603
94465;3;2604
96741;3;2607
96878;3;2606
96385;3;2609
96890;3;2610
95599;3;2608
96722;3;2613
97017;3;2611
96208;3;2612
94497;3;2616
96119;3;2614
96400;3;2617
97120;3;2615
97120;3;2619
95683;3;2618
97002;3;2620
97034;3;2622
96810;3;2625
96092;3;2626
96385;3;2624
95712;3;2623
95471;3;2621
96865;3;2630
95683;3;2629
97034;3;2628
96874;3;2631
96092;3;2627
96874;3;2636
93618;3;2632
96133;3;2637
96262;3;2634
96878;3;2633
96874;3;2641
95982;3;2638
96890;3;2642
96327;3;2639
96878;3;2640
96865;3;2635
97034;3;2643
96741;3;2644
96844;3;2646
96910;3;2645
96315;3;2648
96890;3;2647
96262;3;2650
95599;3;2649
97120;3;2654
96078;3;2653
96806;3;2655
96874;3;2651
97017;3;2652
96208;3;2657
97017;3;2656
96385;3;2658
94380;3;2659
96385;3;2660
96890;3;2661
97017;3;2662
96810;3;2664
96890;3;2663
96119;3;2667
96810;3;2665
96400;3;2666
96890;3;2668
96078;3;2669
96715;3;2670
96810;3;2671
96922;3;2672
96234;3;2673
96018;3;2674
97120;3;2675
96133;3;2676
96054;3;2677
96910;3;2679
95712;3;2680
94497;3;2681
96409;3;2678
96874;3;2682
96793;3;2683
96119;3;2684
97002;3;2685
96859;3;2686
95400;3;2687
96208;3;2688
96922;3;2690
93720;3;2691
96810;3;2692
96440;3;2695
96038;3;2694
96874;3;2693
96078;3;2689
96890;3;2698
93845;3;2696
96262;3;2697
97034;3;2699
96038;3;2701
96874;3;2705
96806;3;2702
96770;3;2703
96922;3;2704
96078;3;2708
96770;3;2706
96133;3;2707
95729;3;2711
96806;3;2710
96133;3;2709
96810;3;2700
96810;3;2712
96970;3;2713
96922;3;2714
95611;3;2717
96420;3;2715
96741;3;2716
96133;3;2718
97017;3;2719
96327;3;2720
96916;3;2721
96385;3;2722
95982;3;2727
96890;3;2724
96890;3;2725
96874;3;2723
95599;3;2726
97240;3;2728
96308;3;2730
96810;3;2729
95982;3;2731
96737;3;2734
95599;3;2732
96385;3;2733
96916;3;2735
96810;3;2736
95599;3;2740
95645;3;2742
96810;3;2738
93561;3;2737
96910;3;2741
96234;3;2744
96413;3;2739
96208;3;2747
95400;3;2745
95712;3;2743
96910;3;2746
96810;3;2749
96385;3;2753
97017;3;2750
95729;3;2748
96262;3;2752
96970;3;2757
95784;3;2754
96119;3;2755
96208;3;2758
96327;3;2756
96234;3;2760
97002;3;2751
96409;3;2762
96770;3;2759
96865;3;2761
96970;3;2763
95712;3;2766
96890;3;2765
96922;3;2764
95645;3;2767
95729;3;2768
94463;3;2769
96859;3;2770
94463;3;2771
97017;3;2773
96874;3;2775
96890;3;2772
96874;3;2776
96865;3;2774
93521;3;2780
96922;3;2777
96121;3;2779
95729;3;2778
96409;3;2781
96133;3;2784
96874;3;2785
93561;3;2782
96970;3;2786
96400;3;2783
93618;3;2788
96793;3;2787
94485;3;2789
96385;3;2790
97002;3;2791
94562;3;2792
96234;3;2793
95420;3;2795
96409;3;2794
96776;3;2796
93561;3;2797
97120;3;2799
96776;3;2798
96910;3;2802
97034;3;2800
96865;3;2801
96715;3;2803
96865;3;2804
97002;3;2806
96874;3;2805
95729;3;2807
96409;3;2808
96890;3;2810
96874;3;2809
96874;3;2811
96890;3;2813
96409;3;2814
94410;3;2816
95645;3;2815
96327;3;2812
95645;3;2817
96078;3;2819
93720;3;2818
96262;3;2822
96910;3;2820
96737;3;2824
96385;3;2823
96385;3;2826
96038;3;2821
95729;3;2825
94459;3;2827
96807;3;2829
96038;3;2828
97017;3;2830
96770;3;2831
97017;3;2833
96890;3;2832
96043;3;2834
96409;3;2836
93561;3;2835
95982;3;2837
95599;3;2838
96874;3;2839
95645;3;2841
96327;3;2840
97017;3;2842
96078;3;2843
96054;3;2844
96874;3;2846
96874;3;2847
96859;3;2845
96409;3;2848
93521;3;2851
96420;3;2849
97120;3;2850
96133;3;2852
96385;3;2857
95683;3;2856
94041;3;2853
93561;3;2855
96133;3;2859
96327;3;2861
96121;3;2860
96234;3;2858
96810;3;2854
96910;3;2864
96910;3;2863
96806;3;2862
96890;3;2866
97034;3;2865
97017;3;2867
96874;3;2868
95400;3;2870
96409;3;2871
96865;3;2872
96018;3;2869
96133;3;2873
96121;3;2875
96741;3;2874
96327;3;2878
96970;3;2876
96922;3;2877
96807;3;2879
96890;3;2881
93561;3;2880
95982;3;2882
96844;3;2883
96810;3;2884
96807;3;2885
96890;3;2886
96262;3;2889
96874;3;2890
96874;3;2888
95456;3;2891
96910;3;2887
96133;3;2893
96715;3;2892
97120;3;2896
96722;3;2898
96332;3;2897
96741;3;2895
96327;3;2894
96022;3;2899
95729;3;2900
96078;3;2901
97017;3;2902
96890;3;2905
96970;3;2903
96385;3;2904
96810;3;2906
96007;3;2908
96922;3;2909
96385;3;2911
94468;3;2912
96874;3;2907
95400;3;2913
95712;3;2910
96890;3;2914
96208;3;2916
96133;3;2917
95570;3;2918
96018;3;2915
96440;3;2919
96741;3;2921
96810;3;2920
95982;3;2922
95419;3;2924
96970;3;2923
95729;3;2925
96409;3;2926
96970;3;2927
96715;3;2929
96400;3;2928
96133;3;2931
96385;3;2932
96874;3;2934
96793;3;2933
96741;3;2935
96910;3;2930
96018;3;2939
96133;3;2938
96767;3;2940
96411;3;2936
96262;3;2937
96133;3;2942
96133;3;2944
96411;3;2941
95982;3;2943
97002;3;2946
96895;3;2945
95982;3;2947
96890;3;2948
96078;3;2949
96890;3;2950
97017;3;2951
96970;3;2952
96910;3;2953
96910;3;2954
94402;3;2956
96737;3;2955
96133;3;2957
94485;3;2959
95712;3;2958
96420;3;2960
96806;3;2961
96234;3;2963
96767;3;2966
96916;3;2962
94497;3;2964
96385;3;2965
95599;3;2969
96208;3;2967
96874;3;2968
95595;3;2970
94402;3;2972
96022;3;2973
97120;3;2975
96878;3;2971
96385;3;2976
96022;3;2977
96970;3;2974
96262;3;2978
96810;3;2981
96409;3;2980
96770;3;2979
93521;3;2983
96865;3;2985
93521;3;2986
95982;3;2984
96715;3;2987
96715;3;2988
95982;3;2989
96874;3;2982
96007;3;2990
96970;3;2992
95645;3;2991
97120;3;2994
95599;3;2993
96327;3;2996
96234;3;2995
96078;3;2997
96038;3;2998
96874;3;2999
96119;3;3001
96121;3;3000
93561;3;3002
96770;3;3003
96890;3;3005
96895;3;3007
96844;3;3008
95982;3;3010
96054;3;3009
96922;3;3004
96262;3;3012
96890;3;3006
93521;3;3011
96022;3;3013
96890;3;3014
95982;3;3015
93720;3;3017
95729;3;3016
96078;3;3020
96385;3;3022
96737;3;3021
96121;3;3019
96807;3;3018
95400;3;3025
96970;3;3024
96810;3;3023
96133;3;3026
94427;3;3027
97017;3;3028
96018;3;3029
95408;3;3030
96890;3;3031
94458;3;3032
96385;3;3036
96385;3;3038
96874;3;3034
96910;3;3033
96878;3;3037
96865;3;3035
96133;3;3039
96385;3;3041
95712;3;3040
96890;3;3046
96409;3;3042
94485;3;3045
96133;3;3044
96890;3;3043
96385;3;3047
96865;3;3048
95982;3;3049
93561;3;3051
95645;3;3052
96119;3;3050
96741;3;3054
96119;3;3056
96810;3;3055
96262;3;3057
96308;3;3059
96910;3;3053
93521;3;3058
96874;3;3060
95982;3;3063
97034;3;3061
96874;3;3064
95599;3;3065
95982;3;3066
96910;3;3067
96208;3;3062
96385;3;3068
96385;3;3069
96007;3;3071
96234;3;3072
96890;3;3073
93720;3;3070
96859;3;3075
96865;3;3076
96133;3;3080
96895;3;3079
96078;3;3074
97002;3;3077
96018;3;3082
96890;3;3083
96890;3;3084
96807;3;3078
96890;3;3081
96121;3;3086
94458;3;3085
96770;3;3087
93436;3;3088
96910;3;3090
96741;3;3089
97120;3;3091
96018;3;3092
95729;3;3093
96874;3;3094
97120;3;3095
96865;3;3096
96234;3;3097
97034;3;3099
95982;3;3098
96121;3;3101
96327;3;3100
96865;3;3102
96262;3;3103
96722;3;3105
95982;3;3104
96133;3;3107
95670;3;3106
96409;3;3108
96970;3;3110
96793;3;3116
96409;3;3113
94402;3;3117
96810;3;3109
96793;3;3115
95712;3;3118
96776;3;3114
96234;3;3112
95595;3;3111
96970;3;3120
96806;3;3119
95400;3;3121
96262;3;3122
95982;3;3123
96208;3;3127
96807;3;3124
96865;3;3128
96910;3;3125
96767;3;3126
96133;3;3130
96767;3;3131
96874;3;3132
93720;3;3129
95712;3;3133
93720;3;3134
96922;3;3135
97002;3;3139
96770;3;3137
96308;3;3136
95982;3;3140
97002;3;3145
93720;3;3142
96327;3;3143
96409;3;3138
95471;3;3144
96910;3;3141
97120;3;3147
95559;3;3146
96262;3;3149
97120;3;3148
96970;3;3150
96970;3;3151
96078;3;3152
96865;3;3153
94497;3;3154
96722;3;3158
95599;3;3157
96922;3;3155
97120;3;3156
96119;3;3160
96810;3;3159
96007;3;3161
96806;3;3163
96208;3;3162
96890;3;3164
96133;3;3165
96865;3;3168
96890;3;3167
96413;3;3166
96810;3;3169
96767;3;3171
95982;3;3170
96874;3;3173
97017;3;3175
96878;3;3174
96776;3;3172
96262;3;3176
96018;3;3178
97017;3;3177
96018;3;3179
96119;3;3180
96385;3;3181
96806;3;3186
96874;3;3184
94465;3;3185
93435;3;3182
96133;3;3183
96385;3;3187
95570;3;3189
95982;3;3191
95570;3;3190
96890;3;3188
93720;3;3192
97120;3;3193
96022;3;3195
96895;3;3196
96308;3;3201
95982;3;3198
97017;3;3200
95400;3;3197
96208;3;3199
97017;3;3194
96810;3;3204
96092;3;3202
96810;3;3203
96327;3;3206
97017;3;3205
96874;3;3207
96874;3;3208
96970;3;3209
96119;3;3210
96385;3;3212
96865;3;3213
96890;3;3214
96874;3;3215
97002;3;3216
96767;3;3217
97002;3;3218
96890;3;3211
95784;3;3219
96332;3;3220
96810;3;3221
96332;3;3222
95400;3;3224
97017;3;3223
96234;3;3225
96121;3;3227
96133;3;3226
96400;3;3229
96810;3;3230
96890;3;3231
96409;3;3232
96770;3;3228
95744;3;3233
96385;3;3235
96119;3;3237
96262;3;3236
96910;3;3234
94380;3;3238
96874;3;3239
93618;3;3243
95982;3;3240
96810;3;3244
96810;3;3242
96874;3;3241
96715;3;3246
96133;3;3245
95400;3;3248
96970;3;3247
96970;3;3252
96776;3;3251
96890;3;3253
96890;3;3249
96234;3;3254
94410;3;3255
95982;3;3256
96776;3;3257
93618;3;3259
96133;3;3260
96890;3;3258
96119;3;3250
96776;3;3262
96741;3;3263
96895;3;3261
95645;3;3265
97002;3;3266
96022;3;3267
96409;3;3264
96776;3;3268
96133;3;3269
96385;3;3270
95645;3;3271
96234;3;3273
95729;3;3272
96327;3;3275
96895;3;3274
96810;3;3278
97034;3;3277
97002;3;3276
93561;3;3280
96890;3;3283
97017;3;3284
96413;3;3282
96874;3;3281
96970;3;3285
95420;3;3286
97120;3;3287
95712;3;3279
96793;3;3288
96262;3;3290
96327;3;3292
96741;3;3289
96054;3;3291
96410;3;3293
96400;3;3294
96440;3;3297
96874;3;3296
96262;3;3295
96910;3;3299
95982;3;3298
96793;3;3300
95570;3;3302
97002;3;3301
96133;3;3303
94366;3;3304
96121;3;3305
96810;3;3309
96327;3;3308
95982;3;3307
96078;3;3306
96874;3;3310
96806;3;3311
96807;3;3312
96308;3;3313
96208;3;3314
96793;3;3315
95599;3;3317
96970;3;3318
96133;3;3316
96715;3;3319
96874;3;3320
96910;3;3321
95456;3;3322
96722;3;3323
97120;3;3324
96806;3;3325
96119;3;3329
96133;3;3327
97017;3;3326
97017;3;3328
96844;3;3331
95570;3;3332
96133;3;3334
96910;3;3335
96810;3;3333
96865;3;3330
97120;3;3340
96874;3;3337
94366;3;3339
95400;3;3338
96440;3;3336
96119;3;3342
96793;3;3341
96054;3;3344
97120;3;3345
96409;3;3343
96385;3;3347
96807;3;3346
96910;3;3348
96865;3;3349
96078;3;3350
97120;3;3352
96810;3;3351
93521;3;3355
96385;3;3356
95982;3;3353
96308;3;3354
96092;3;3357
96874;3;3358
96133;3;3360
96970;3;3359
96133;3;3362
96078;3;3363
93521;3;3361
96410;3;3364
96208;3;3367
96970;3;3365
96890;3;3366
96385;3;3369
97002;3;3372
95559;3;3368
96385;3;3370
96865;3;3371
96890;3;3377
93618;3;3374
96133;3;3375
96810;3;3373
94468;3;3380
95982;3;3378
96770;3;3376
96119;3;3381
96722;3;3383
96440;3;3385
95982;3;3382
96865;3;3379
96878;3;3384
96810;3;3386
96327;3;3387
97017;3;3388
96400;3;3389
96874;3;3390
96208;3;3392
97002;3;3391
96874;3;3393
96776;3;3394
95400;3;3395
96262;3;3396
96910;3;3397
96865;3;3398
96308;3;3399
96793;3;3401
95599;3;3400
96970;3;3402
96133;3;3403
95982;3;3404
96722;3;3405
96133;3;3406
96810;3;3408
95599;3;3407
96411;3;3409
96409;3;3410
95400;3;3411
96890;3;3414
96409;3;3412
97120;3;3413
95599;3;3415
96385;3;3416
96119;3;3417
96188;3;3418
96922;3;3419
96022;3;3423
96844;3;3422
96400;3;3420
96737;3;3421
96208;3;3424
96078;3;3426
96878;3;3425
96092;3;3427
96327;3;3428
95599;3;3430
96970;3;3432
95645;3;3431
96793;3;3433
96865;3;3434
96262;3;3435
94410;3;3436
96807;3;3429
96922;3;3437
96874;3;3438
96121;3;3441
96810;3;3439
96409;3;3440
96018;3;3443
96865;3;3442
96874;3;3445
96385;3;3447
96737;3;3444
93521;3;3446
93618;3;3449
96038;3;3448
96121;3;3450
96262;3;3451
96793;3;3452
96234;3;3454
96332;3;3453
96767;3;3455
96133;3;3456
96208;3;3457
96890;3;3459
96922;3;3463
97120;3;3460
97002;3;3461
96208;3;3458
96810;3;3462
96810;3;3464
96878;3;3465
97002;3;3466
96133;3;3470
97117;3;3469
96133;3;3468
94410;3;3467
96385;3;3472
96262;3;3471
95570;3;3474
96793;3;3475
95982;3;3473
96054;3;3477
96878;3;3476
96970;3;3479
95712;3;3478
95670;3;3480
96910;3;3482
96890;3;3481
96119;3;3483
96038;3;3484
96409;3;3486
96793;3;3485
96874;3;3487
96810;3;3488
96385;3;3489
97034;3;3490
96793;3;3491
93521;3;3492
95712;3;3495
96722;3;3493
96262;3;3496
96409;3;3494
96874;3;3497
96078;3;3498
96970;3;3500
96910;3;3501
96133;3;3499
95599;3;3502
96767;3;3503
93521;3;3504
96409;3;3507
95645;3;3508
96018;3;3505
97017;3;3509
96119;3;3510
96121;3;3506
96133;3;3511
96741;3;3512
96133;3;3514
97120;3;3513
96910;3;3516
97220;3;3515
96810;3;3517
96208;3;3519
95559;3;3518
95982;3;3520
95599;3;3521
96910;3;3522
96844;3;3525
95667;3;3523
96715;3;3524
96922;3;3527
96440;3;3526
97017;3;3528
96078;3;3530
97002;3;3529
96859;3;3531
96208;3;3533
96208;3;3536
96007;3;3532
96890;3;3537
96793;3;3534
95040;3;3535
95784;3;3538
95599;3;3540
96262;3;3539
96859;3;3542
96874;3;3541
96770;3;3544
94410;3;3543
97002;3;3546
97002;3;3545
96970;3;3547
96865;3;3548
96018;3;3549
96715;3;3550
96327;3;3551
96119;3;3552
95559;3;3553
96119;3;3555
95982;3;3554
96807;3;3556
96121;3;3559
96922;3;3557
96208;3;3558
96133;3;3563
96890;3;3561
93521;3;3560
96262;3;3564
96878;3;3562
93720;3;3565
96874;3;3567
96793;3;3569
95729;3;3566
96722;3;3570
96741;3;3568
95729;3;3571
96715;3;3572
96793;3;3577
96078;3;3574
95471;3;3575
96770;3;3576
96890;3;3578
96409;3;3581
96409;3;3582
97002;3;3579
96810;3;3585
96806;3;3580
96970;3;3583
96922;3;3584
96922;3;3587
93537;3;3573
94465;3;3588
95982;3;3591
96262;3;3590
95419;3;3589
94402;3;3592
95599;3;3586
96776;3;3596
97017;3;3594
97017;3;3595
96722;3;3600
95982;3;3599
96741;3;3601
96133;3;3597
96440;3;3598
96410;3;3602
97034;3;3605
96385;3;3609
96865;3;3606
96810;3;3603
95982;3;3608
96327;3;3604
96859;3;3607
96411;3;3593
95982;3;3615
96865;3;3611
93537;3;3612
93521;3;3610
96409;3;3613
95982;3;3614
97017;3;3616
96910;3;3618
95456;3;3619
96741;3;3620
96119;3;3617
96119;3;3622
97034;3;3621
94485;3;3623
96807;3;3625
96737;3;3624
96413;3;3628
96741;3;3629
97017;3;3630
96922;3;3626
96385;3;3627
96007;3;3631
96715;3;3632
96410;3;3633
96776;3;3635
96385;3;3634
95712;3;3638
94515;3;3637
96793;3;3636
96810;3;3640
96121;3;3639
96910;3;3645
96970;3;3643
96890;3;3644
96810;3;3646
96810;3;3641
95982;3;3642
96895;3;3647
97002;3;3648
96895;3;3649
96208;3;3651
97034;3;3650
96327;3;3655
96133;3;3654
96262;3;3657
94410;3;3653
96810;3;3652
96121;3;3656
96793;3;3659
96385;3;3658
93720;3;3660
96078;3;3662
96874;3;3663
96970;3;3661
96208;3;3664
96810;3;3666
96766;3;3665
95595;3;3667
96793;3;3669
96810;3;3670
96133;3;3668
94366;3;3671
96385;3;3672
96234;3;3673
96078;3;3675
96722;3;3674
96385;3;3677
96409;3;3678
93537;3;3676
96865;3;3679
96092;3;3680
96874;3;3682
96865;3;3684
94465;3;3683
96844;3;3688
96409;3;3686
95982;3;3687
95040;3;3685
96970;3;3681
95683;3;3689
96970;3;3692
96022;3;3693
96910;3;3690
96385;3;3691
96121;3;3695
96910;3;3694
96874;3;3696
96121;3;3697
96865;3;3699
96411;3;3700
96722;3;3698
96413;3;3701
96793;3;3702
95982;3;3703
96737;3;3705
96092;3;3704
94497;3;3708
96385;3;3707
96119;3;3709
97117;3;3706
97002;3;3710
96810;3;3711
95982;3;3712
95729;3;3714
95456;3;3717
96078;3;3715
96262;3;3713
96890;3;3716
96133;3;3718
96922;3;3719
95599;3;3720
96722;3;3721
96385;3;3722
96385;3;3723
96092;3;3724
96910;3;3725
96890;3;3726
95744;3;3727
96890;3;3728
96715;3;3729
93521;3;3730
96262;3;3731
96890;3;3732
96810;3;3733
93618;3;3736
96970;3;3734
96022;3;3735
93631;3;3738
96874;3;3739
96400;3;3737
96234;3;3740
96770;3;3741
96890;3;3742
96810;3;3743
96420;3;3745
96400;3;3744
96910;3;3746
96385;3;3747
96793;3;3748
96385;3;3749
96409;3;3750
96910;3;3753
95400;3;3754
95611;3;3755
94410;3;3752
96133;3;3751
95729;3;3756
96332;3;3759
96018;3;3758
96970;3;3760
96810;3;3761
95400;3;3762
96810;3;3763
96722;3;3765
96737;3;3764
97017;3;3757
96890;3;3766
96890;3;3767
97240;3;3770
96737;3;3769
96890;3;3768
96722;3;3771
96119;3;3772
96890;3;3773
96767;3;3774
97034;3;3776
93720;3;3775
96922;3;3777
96308;3;3778
96409;3;3779
96208;3;3780
95982;3;3781
96970;3;3782
96722;3;3783
95729;3;3784
93720;3;3786
96308;3;3788
97120;3;3787
95599;3;3789
96922;3;3790
95982;3;3791
95744;3;3792
96385;3;3794
96890;3;3795
96411;3;3793
96722;3;3796
96133;3;3785
96910;3;3797
96874;3;3799
96332;3;3798
96133;3;3806
96910;3;3803
97017;3;3804
96793;3;3802
96234;3;3807
96970;3;3805
96722;3;3800
96119;3;3808
96133;3;3809
96133;3;3801
96910;3;3810
94463;3;3811
96844;3;3812
96737;3;3814
95645;3;3815
96807;3;3817
93618;3;3813
96770;3;3816
96970;3;3818
96874;3;3819
96806;3;3820
96895;3;3821
96865;3;3823
96910;3;3822
95744;3;3825
96385;3;3826
96715;3;3827
97027;3;3824
96078;3;3828
96810;3;3829
96007;3;3831
95645;3;3830
97017;3;3832
96970;3;3833
93521;3;3834
97120;3;3835
96770;3;3836
96767;3;3837
96308;3;3838
97017;3;3839
96234;3;3840
96133;3;3841
96385;3;3842
96859;3;3844
96970;3;3845
96722;3;3846
96208;3;3848
97002;3;3843
96890;3;3847
96741;3;3849
96806;3;3850
96890;3;3851
96922;3;3853
96078;3;3852
96262;3;3857
96970;3;3854
96910;3;3856
96208;3;3858
96770;3;3855
95419;3;3859
96385;3;3861
96208;3;3860
96121;3;3862
96262;3;3865
96078;3;3866
96970;3;3863
96890;3;3864
96810;3;3867
96741;3;3869
97012;3;3868
96916;3;3871
95982;3;3870
96874;3;3872
96400;3;3873
96776;3;3875
96890;3;3874
97017;3;3876
96078;3;3877
94516;3;3881
96332;3;3880
96910;3;3879
96409;3;3878
96890;3;3883
96910;3;3885
97017;3;3884
96810;3;3882
95729;3;3886
95729;3;3887
93720;3;3888
95982;3;3889
96715;3;3890
94485;3;3892
96332;3;3893
96262;3;3894
93845;3;3891
96420;3;3896
96910;3;3898
97120;3;3899
97002;3;3900
97120;3;3895
93561;3;3897
96810;3;3901
95420;3;3902
96910;3;3903
96890;3;3908
96865;3;3905
96741;3;3907
96409;3;3906
96385;3;3910
96038;3;3909
95599;3;3904
97017;3;3911
96119;3;3912
96018;3;3914
96133;3;3913
97120;3;3915
96810;3;3916
96874;3;3917
95982;3;3918
96874;3;3919
95422;3;3920
96327;3;3921
96385;3;3922
96890;3;3923
93720;3;3924
96770;3;3925
96385;3;3927
96234;3;3926
95982;3;3928
95982;3;3929
96715;3;3930
96332;3;3931
96970;3;3932
96770;3;3934
96133;3;3933
96208;3;3936
95456;3;3937
95611;3;3938
96865;3;3940
96741;3;3939
95712;3;3935
96922;3;3942
96874;3;3941
95729;3;3943
96022;3;3944
96722;3;3946
97034;3;3947
96922;3;3948
95982;3;3950
96807;3;3949
96890;3;3945
95744;3;3952
97017;3;3951
96970;3;3954
96022;3;3953
96810;3;3955
96078;3;3957
95729;3;3956
96409;3;3958
96413;3;3959
96715;3;3960
96865;3;3961
95729;3;3963
96440;3;3965
95377;3;3964
96890;3;3962
96776;3;3966
96895;3;3967
96890;3;3968
94465;3;3969
96890;3;3970
96910;3;3974
96874;3;3972
96413;3;3971
96133;3;3973
93720;3;3975
96409;3;3976
96970;3;3977
97060;3;3978
96916;3;3979
96916;3;3981
96878;3;3980
96895;3;3982
95599;3;3983
95982;3;3984
96890;3;3985
94402;3;3986
96810;3;3987
96807;3;3988
96208;3;3989
96890;3;3991
96844;3;3990
96865;3;3992
97120;3;3994
96793;3;3993
96119;3;3995
96859;3;3997
96844;3;3996
96409;3;3998
97120;3;3999
93618;3;4003
96910;3;4000
96874;3;4001
97120;3;4002
96793;3;4004
96874;3;4006
96810;3;4005
96121;3;4009
96208;3;4010
96890;3;4012
95400;3;4008
96865;3;4007
95683;3;4013
96385;3;4011
96859;3;4015
96895;3;4014
97017;3;4018
97034;3;4016
96409;3;4017
94562;3;4019
96722;3;4020
96874;3;4023
97120;3;4022
96133;3;4024
96262;3;4025
96385;3;4027
96970;3;4030
94402;3;4028
96411;3;4026
95595;3;4029
96807;3;4021
96865;3;4032
96018;3;4034
95729;3;4033
96890;3;4031
96910;3;4035
96022;3;4037
96308;3;4038
96018;3;4036
96910;3;4039
97017;3;4041
96776;3;4040
97120;3;4042
96859;3;4043
96262;3;4044
96970;3;4045
96262;3;4047
96121;3;4046
96741;3;4048
97017;3;4049
96308;3;4050
93947;3;4051
96078;3;4053
96078;3;4052
95712;3;4054
96890;3;4057
96715;3;4055
94380;3;4056
96874;3;4060
96922;3;4059
96078;3;4061
96810;3;4058
96121;3;4062
95645;3;4065
96865;3;4063
94463;3;4066
95645;3;4064
97120;3;4067
96018;3;4069
96409;3;4070
96793;3;4071
96208;3;4068
95982;3;4072
96874;3;4073
96770;3;4074
93845;3;4075
96776;3;4081
96910;3;4080
95712;3;4079
97034;3;4076
97120;3;4077
96767;3;4078
96922;3;4082
96970;3;4083
96890;3;4085
96327;3;4084
96767;3;4086
96890;3;4087
97120;3;4088
95729;3;4089
97017;3;4091
96133;3;4090
